t,s	E,V	I(E),mA
1857.90	-0.65690	3.0806e+01
1858.10	-0.65703	3.0721e+01
1858.30	-0.65729	3.0678e+01
1858.50	-0.65755	3.0605e+01
1858.70	-0.65768	3.0552e+01
1858.90	-0.65794	3.0520e+01
1859.10	-0.65807	3.0426e+01
1859.30	-0.65820	3.0384e+01
1859.50	-0.65846	3.0319e+01
1859.70	-0.65872	3.0272e+01
1859.90	-0.65885	3.0194e+01
1860.10	-0.65911	3.0151e+01
1860.30	-0.65924	3.0108e+01
1860.50	-0.65949	3.0023e+01
1860.70	-0.65962	3.0004e+01
1860.90	-0.65988	2.9912e+01
1861.10	-0.66001	2.9854e+01
1861.30	-0.66014	2.9758e+01
1861.50	-0.66040	2.9735e+01
1861.70	-0.66066	2.9675e+01
1861.90	-0.66079	2.9611e+01
1862.10	-0.66105	2.9573e+01
1862.30	-0.66131	2.9479e+01
1862.50	-0.66144	2.9443e+01
1862.70	-0.66157	2.9372e+01
1862.90	-0.66170	2.9332e+01
1863.10	-0.66209	2.9270e+01
1863.30	-0.66222	2.9214e+01
1863.50	-0.66248	2.9202e+01
1863.70	-0.66248	2.9088e+01
1863.90	-0.66274	2.9063e+01
1864.10	-0.66300	2.8982e+01
1864.30	-0.66313	2.8962e+01
1864.50	-0.66339	2.8871e+01
1864.70	-0.66352	2.8830e+01
1864.90	-0.66365	2.8807e+01
1865.10	-0.66391	2.8711e+01
1865.30	-0.66404	2.8689e+01
1865.50	-0.66417	2.8615e+01
1865.70	-0.66443	2.8578e+01
1865.90	-0.66456	2.8491e+01
1866.10	-0.66482	2.8461e+01
1866.30	-0.66495	2.8421e+01
1866.50	-0.66508	2.8340e+01
1866.70	-0.66521	2.8316e+01
1866.90	-0.66534	2.8246e+01
1867.10	-0.66560	2.8201e+01
1867.30	-0.66560	2.8098e+01
1867.50	-0.66586	2.8077e+01
1867.70	-0.66612	2.8049e+01
1867.90	-0.66625	2.7988e+01
1868.10	-0.66638	2.7951e+01
1868.30	-0.66664	2.7855e+01
1868.50	-0.66664	2.7819e+01
1868.70	-0.66690	2.7757e+01
1868.90	-0.66716	2.7725e+01
1869.10	-0.66729	2.7667e+01
1869.30	-0.66742	2.7614e+01
1869.50	-0.66755	2.7591e+01
1869.70	-0.66781	2.7503e+01
1869.90	-0.66807	2.7473e+01
1870.10	-0.66820	2.7394e+01
1870.30	-0.66833	2.7364e+01
1870.50	-0.66859	2.7298e+01
1870.70	-0.66872	2.7252e+01
1870.90	-0.66898	2.7228e+01
1871.10	-0.66911	2.7140e+01
1871.30	-0.66937	2.7102e+01
1871.50	-0.66950	2.7042e+01
1871.70	-0.66976	2.7017e+01
1871.90	-0.66989	2.6948e+01
1872.10	-0.67015	2.6908e+01
1872.30	-0.67015	2.6874e+01
1872.50	-0.67054	2.6797e+01
1872.70	-0.67067	2.6754e+01
1872.90	-0.67080	2.6699e+01
1873.10	-0.67106	2.6669e+01
1873.30	-0.67132	2.6592e+01
1873.50	-0.67158	2.6564e+01
1873.70	-0.67184	2.6532e+01
1873.90	-0.67184	2.6456e+01
1874.10	-0.67210	2.6434e+01
1874.30	-0.67235	2.6353e+01
1874.50	-0.67248	2.6323e+01
1874.70	-0.67261	2.6242e+01
1874.90	-0.67287	2.6212e+01
1875.10	-0.67300	2.6182e+01
1875.30	-0.67313	2.6127e+01
1875.50	-0.67339	2.6087e+01
1875.70	-0.67352	2.6005e+01
1875.90	-0.67365	2.5986e+01
1876.10	-0.67404	2.5922e+01
1876.30	-0.67417	2.5886e+01
1876.50	-0.67443	2.5843e+01
1876.70	-0.67456	2.5775e+01
1876.90	-0.67469	2.5766e+01
1877.10	-0.67482	2.5677e+01
1877.30	-0.67521	2.5653e+01
1877.50	-0.67534	2.5577e+01
1877.70	-0.67547	2.5532e+01
1877.90	-0.67573	2.5508e+01
1878.10	-0.67599	2.5455e+01
1878.30	-0.67612	2.5431e+01
1878.50	-0.67638	2.5338e+01
1878.70	-0.67651	2.5299e+01
1878.90	-0.67677	2.5240e+01
1879.10	-0.67703	2.5227e+01
1879.30	-0.67716	2.5184e+01
1879.50	-0.67729	2.5126e+01
1879.70	-0.67755	2.5094e+01
1879.90	-0.67768	2.5007e+01
1880.10	-0.67807	2.4979e+01
1880.30	-0.67820	2.4919e+01
1880.50	-0.67833	2.4909e+01
1880.70	-0.67859	2.4830e+01
1880.90	-0.67885	2.4789e+01
1881.10	-0.67911	2.4774e+01
1881.30	-0.67911	2.4693e+01
1881.50	-0.67937	2.4676e+01
1881.70	-0.67963	2.4616e+01
1881.90	-0.67976	2.4578e+01
1882.10	-0.67989	2.4503e+01
1882.30	-0.68015	2.4480e+01
1882.50	-0.68041	2.4446e+01
1882.70	-0.68054	2.4376e+01
1882.90	-0.68080	2.4365e+01
1883.10	-0.68093	2.4301e+01
1883.30	-0.68106	2.4264e+01
1883.50	-0.68132	2.4192e+01
1883.70	-0.68158	2.4177e+01
1883.90	-0.68184	2.4132e+01
1884.10	-0.68197	2.4072e+01
1884.30	-0.68210	2.4064e+01
1884.50	-0.68236	2.3989e+01
1884.70	-0.68262	2.3955e+01
1884.90	-0.68275	2.3895e+01
1885.10	-0.68288	2.3861e+01
1885.30	-0.68314	2.3810e+01
1885.50	-0.68327	2.3761e+01
1885.70	-0.68353	2.3750e+01
1885.90	-0.68379	2.3657e+01
1886.10	-0.68392	2.3656e+01
1886.30	-0.68418	2.3595e+01
1886.50	-0.68431	2.3563e+01
1886.70	-0.68457	2.3503e+01
1886.90	-0.68470	2.3465e+01
1887.10	-0.68483	2.3447e+01
1887.30	-0.68508	2.3375e+01
1887.50	-0.68534	2.3360e+01
1887.70	-0.68547	2.3304e+01
1887.90	-0.68560	2.3266e+01
1888.10	-0.68586	2.3208e+01
1888.30	-0.68612	2.3183e+01
1888.50	-0.68625	2.3162e+01
1888.70	-0.68651	2.3078e+01
1888.90	-0.68664	2.3048e+01
1889.10	-0.68677	2.2991e+01
1889.30	-0.68703	2.2970e+01
1889.50	-0.68716	2.2905e+01
1889.70	-0.68742	2.2861e+01
1889.90	-0.68768	2.2835e+01
1890.10	-0.68781	2.2782e+01
1890.30	-0.68794	2.2777e+01
1890.50	-0.68820	2.2707e+01
1890.70	-0.68833	2.2675e+01
1890.90	-0.68859	2.2609e+01
1891.10	-0.68872	2.2587e+01
1891.30	-0.68898	2.2549e+01
1891.50	-0.68911	2.2511e+01
1891.70	-0.68937	2.2483e+01
1891.90	-0.68950	2.2406e+01
1892.10	-0.68976	2.2383e+01
1892.30	-0.68989	2.2310e+01
1892.50	-0.69015	2.2304e+01
1892.70	-0.69028	2.2263e+01
1892.90	-0.69054	2.2210e+01
1893.10	-0.69080	2.2193e+01
1893.30	-0.69093	2.2091e+01
1893.50	-0.69119	2.2095e+01
1893.70	-0.69145	2.2033e+01
1893.90	-0.69158	2.2007e+01
1894.10	-0.69184	2.1958e+01
1894.30	-0.69184	2.1918e+01
1894.50	-0.69210	2.1899e+01
1894.70	-0.69223	2.1822e+01
1894.90	-0.69262	2.1807e+01
1895.10	-0.69275	2.1736e+01
1895.30	-0.69301	2.1724e+01
1895.50	-0.69327	2.1660e+01
1895.70	-0.69340	2.1632e+01
1895.90	-0.69366	2.1600e+01
1896.10	-0.69379	2.1542e+01
1896.30	-0.69392	2.1534e+01
1896.50	-0.69418	2.1463e+01
1896.70	-0.69444	2.1438e+01
1896.90	-0.69457	2.1384e+01
1897.10	-0.69470	2.1352e+01
1897.30	-0.69496	2.1324e+01
1897.50	-0.69509	2.1260e+01
1897.70	-0.69535	2.1243e+01
1897.90	-0.69548	2.1207e+01
1898.10	-0.69574	2.1171e+01
1898.30	-0.69587	2.1109e+01
1898.50	-0.69613	2.1088e+01
1898.70	-0.69639	2.1053e+01
1898.90	-0.69652	2.1015e+01
1899.10	-0.69678	2.0989e+01
1899.30	-0.69704	2.0938e+01
1899.50	-0.69717	2.0896e+01
1899.70	-0.69743	2.0821e+01
1899.90	-0.69756	2.0819e+01
1900.10	-0.69782	2.0778e+01
1900.30	-0.69794	2.0723e+01
1900.50	-0.69820	2.0716e+01
1900.70	-0.69846	2.0627e+01
1900.90	-0.69859	2.0610e+01
1901.10	-0.69885	2.0556e+01
1901.30	-0.69898	2.0535e+01
1901.50	-0.69924	2.0467e+01
1901.70	-0.69937	2.0445e+01
1901.90	-0.69976	2.0424e+01
1902.10	-0.69989	2.0343e+01
1902.30	-0.70015	2.0320e+01
1902.50	-0.70028	2.0262e+01
1902.70	-0.70041	2.0256e+01
1902.90	-0.70067	2.0181e+01
1903.10	-0.70093	2.0153e+01
1903.30	-0.70119	2.0134e+01
1903.50	-0.70132	2.0072e+01
1903.70	-0.70158	2.0081e+01
1903.90	-0.70184	1.9983e+01
1904.10	-0.70197	1.9972e+01
1904.30	-0.70210	1.9902e+01
1904.50	-0.70223	1.9882e+01
1904.70	-0.70262	1.9859e+01
1904.90	-0.70275	1.9803e+01
1905.10	-0.70301	1.9797e+01
1905.30	-0.70314	1.9727e+01
1905.50	-0.70340	1.9690e+01
1905.70	-0.70366	1.9611e+01
1905.90	-0.70392	1.9609e+01
1906.10	-0.70405	1.9584e+01
1906.30	-0.70418	1.9522e+01
1906.50	-0.70444	1.9520e+01
1906.70	-0.70457	1.9439e+01
1906.90	-0.70483	1.9424e+01
1907.10	-0.70496	1.9359e+01
1907.30	-0.70522	1.9360e+01
1907.50	-0.70561	1.9313e+01
1907.70	-0.70574	1.9264e+01
1907.90	-0.70600	1.9259e+01
1908.10	-0.70613	1.9170e+01
1908.30	-0.70639	1.9151e+01
1908.50	-0.70652	1.9101e+01
1908.70	-0.70665	1.9093e+01
1908.90	-0.70691	1.9039e+01
1909.10	-0.70717	1.9023e+01
1909.30	-0.70730	1.9003e+01
1909.50	-0.70756	1.8926e+01
1909.70	-0.70782	1.8926e+01
1909.90	-0.70808	1.8862e+01
1910.10	-0.70808	1.8847e+01
1910.30	-0.70847	1.8790e+01
1910.50	-0.70860	1.8749e+01
1910.70	-0.70886	1.8739e+01
1910.90	-0.70886	1.8685e+01
1911.10	-0.70912	1.8683e+01
1911.30	-0.70938	1.8621e+01
1911.50	-0.70964	1.8600e+01
1911.70	-0.70977	1.8528e+01
1911.90	-0.71003	1.8504e+01
1912.10	-0.71016	1.8483e+01
1912.30	-0.71042	1.8431e+01
1912.50	-0.71067	1.8425e+01
1912.70	-0.71093	1.8372e+01
1912.90	-0.71106	1.8342e+01
1913.10	-0.71132	1.8293e+01
1913.30	-0.71158	1.8280e+01
1913.50	-0.71171	1.8267e+01
1913.70	-0.71184	1.8218e+01
1913.90	-0.71210	1.8203e+01
1914.10	-0.71223	1.8150e+01
1914.30	-0.71249	1.8111e+01
1914.50	-0.71262	1.8065e+01
1914.70	-0.71288	1.8047e+01
1914.90	-0.71301	1.8015e+01
1915.10	-0.71327	1.7964e+01
1915.30	-0.71353	1.7985e+01
1915.50	-0.71366	1.7909e+01
1915.70	-0.71379	1.7877e+01
1915.90	-0.71405	1.7811e+01
1916.10	-0.71431	1.7817e+01
1916.30	-0.71457	1.7781e+01
1916.50	-0.71457	1.7747e+01
1916.70	-0.71496	1.7729e+01
1916.90	-0.71509	1.7648e+01
1917.10	-0.71522	1.7640e+01
1917.30	-0.71548	1.7584e+01
1917.50	-0.71574	1.7580e+01
1917.70	-0.71587	1.7531e+01
1917.90	-0.71613	1.7495e+01
1918.10	-0.71626	1.7484e+01
1918.30	-0.71652	1.7416e+01
1918.50	-0.71665	1.7401e+01
1918.70	-0.71691	1.7358e+01
1918.90	-0.71717	1.7352e+01
1919.10	-0.71743	1.7292e+01
1919.30	-0.71756	1.7258e+01
1919.50	-0.71769	1.7247e+01
1919.70	-0.71795	1.7185e+01
1919.90	-0.71821	1.7185e+01
1920.10	-0.71834	1.7130e+01
1920.30	-0.71847	1.7119e+01
1920.50	-0.71873	1.7049e+01
1920.70	-0.71899	1.7045e+01
1920.90	-0.71912	1.7008e+01
1921.10	-0.71938	1.6961e+01
1921.30	-0.71951	1.6964e+01
1921.50	-0.71977	1.6912e+01
1921.70	-0.72003	1.6863e+01
1921.90	-0.72016	1.6814e+01
1922.10	-0.72029	1.6823e+01
1922.30	-0.72055	1.6789e+01
1922.50	-0.72068	1.6737e+01
1922.70	-0.72107	1.6744e+01
1922.90	-0.72120	1.6659e+01
1923.10	-0.72133	1.6665e+01
1923.30	-0.72159	1.6603e+01
1923.50	-0.72185	1.6586e+01
1923.70	-0.72198	1.6541e+01
1923.90	-0.72224	1.6528e+01
1924.10	-0.72237	1.6503e+01
1924.30	-0.72276	1.6443e+01
1924.50	-0.72289	1.6428e+01
1924.70	-0.72302	1.6368e+01
1924.90	-0.72315	1.6381e+01
1925.10	-0.72341	1.6326e+01
1925.30	-0.72366	1.6296e+01
1925.50	-0.72392	1.6283e+01
1925.70	-0.72405	1.6208e+01
1925.90	-0.72431	1.6215e+01
1926.10	-0.72444	1.6155e+01
1926.30	-0.72470	1.6138e+01
1926.50	-0.72483	1.6063e+01
1926.70	-0.72509	1.6050e+01
1926.90	-0.72535	1.6036e+01
1927.10	-0.72548	1.5976e+01
1927.30	-0.72561	1.5982e+01
1927.50	-0.72587	1.5927e+01
1927.70	-0.72613	1.5897e+01
1927.90	-0.72639	1.5841e+01
1928.10	-0.72652	1.5859e+01
1928.30	-0.72678	1.5827e+01
1928.50	-0.72691	1.5769e+01
1928.70	-0.72717	1.5748e+01
1928.90	-0.72730	1.5701e+01
1929.10	-0.72756	1.5684e+01
1929.30	-0.72769	1.5620e+01
1929.50	-0.72782	1.5615e+01
1929.70	-0.72808	1.5581e+01
1929.90	-0.72821	1.5541e+01
1930.10	-0.72847	1.5538e+01
1930.30	-0.72860	1.5489e+01
1930.50	-0.72873	1.5464e+01
1930.70	-0.72899	1.5408e+01
1930.90	-0.72912	1.5410e+01
1931.10	-0.72925	1.5370e+01
1931.30	-0.72938	1.5349e+01
1931.50	-0.72964	1.5349e+01
1931.70	-0.72977	1.5255e+01
1931.90	-0.72990	1.5263e+01
1932.10	-0.73016	1.5214e+01
1932.30	-0.73029	1.5197e+01
1932.50	-0.73055	1.5163e+01
1932.70	-0.73068	1.5127e+01
1932.90	-0.73094	1.5107e+01
1933.10	-0.73107	1.5043e+01
1933.30	-0.73120	1.5037e+01
1933.50	-0.73146	1.4996e+01
1933.70	-0.73172	1.4997e+01
1933.90	-0.73185	1.4935e+01
1934.10	-0.73198	1.4933e+01
1934.30	-0.73211	1.4920e+01
1934.50	-0.73224	1.4841e+01
1934.70	-0.73250	1.4843e+01
1934.90	-0.73263	1.4817e+01
1935.10	-0.73289	1.4800e+01
1935.30	-0.73315	1.4738e+01
1935.50	-0.73341	1.4741e+01
1935.70	-0.73354	1.4719e+01
1935.90	-0.73367	1.4659e+01
1936.10	-0.73367	1.4653e+01
1936.30	-0.73406	1.4617e+01
1936.50	-0.73432	1.4608e+01
1936.70	-0.73445	1.4559e+01
1936.90	-0.73458	1.4534e+01
1937.10	-0.73484	1.4493e+01
1937.30	-0.73497	1.4469e+01
1937.50	-0.73523	1.4478e+01
1937.70	-0.73549	1.4403e+01
1937.90	-0.73562	1.4403e+01
1938.10	-0.73575	1.4344e+01
1938.30	-0.73601	1.4342e+01
1938.50	-0.73614	1.4299e+01
1938.70	-0.73626	1.4265e+01
1938.90	-0.73652	1.4273e+01
1939.10	-0.73678	1.4213e+01
1939.30	-0.73704	1.4209e+01
1939.50	-0.73717	1.4160e+01
1939.70	-0.73730	1.4147e+01
1939.90	-0.73756	1.4090e+01
1940.10	-0.73769	1.4079e+01
1940.30	-0.73795	1.4077e+01
1940.50	-0.73821	1.4011e+01
1940.70	-0.73834	1.4021e+01
1940.90	-0.73860	1.3957e+01
1941.10	-0.73886	1.3943e+01
1941.30	-0.73899	1.3891e+01
1941.50	-0.73912	1.3872e+01
1941.70	-0.73938	1.3868e+01
1941.90	-0.73964	1.3823e+01
1942.10	-0.73977	1.3814e+01
1942.30	-0.74003	1.3766e+01
1942.50	-0.74029	1.3759e+01
1942.70	-0.74042	1.3674e+01
1942.90	-0.74068	1.3659e+01
1943.10	-0.74094	1.3640e+01
1943.30	-0.74107	1.3599e+01
1943.50	-0.74133	1.3618e+01
1943.70	-0.74146	1.3561e+01
1943.90	-0.74172	1.3522e+01
1944.10	-0.74185	1.3475e+01
1944.30	-0.74211	1.3482e+01
1944.50	-0.74237	1.3445e+01
1944.70	-0.74263	1.3405e+01
1944.90	-0.74263	1.3409e+01
1945.10	-0.74302	1.3334e+01
1945.30	-0.74315	1.3324e+01
1945.50	-0.74341	1.3281e+01
1945.70	-0.74367	1.3271e+01
1945.90	-0.74393	1.3226e+01
1946.10	-0.74393	1.3200e+01
1946.30	-0.74419	1.3206e+01
1946.50	-0.74432	1.3147e+01
1946.70	-0.74458	1.3143e+01
1946.90	-0.74471	1.3091e+01
1947.10	-0.74497	1.3085e+01
1947.30	-0.74523	1.3032e+01
1947.50	-0.74549	1.3025e+01
1947.70	-0.74562	1.3023e+01
1947.90	-0.74588	1.2944e+01
1948.10	-0.74614	1.2942e+01
1948.30	-0.74627	1.2908e+01
1948.50	-0.74653	1.2893e+01
1948.70	-0.74679	1.2839e+01
1948.90	-0.74692	1.2805e+01
1949.10	-0.74718	1.2812e+01
1949.30	-0.74744	1.2750e+01
1949.50	-0.74757	1.2756e+01
1949.70	-0.74770	1.2707e+01
1949.90	-0.74796	1.2690e+01
1950.10	-0.74822	1.2654e+01
1950.30	-0.74835	1.2645e+01
1950.50	-0.74861	1.2618e+01
1950.70	-0.74874	1.2573e+01
1950.90	-0.74900	1.2586e+01
1951.10	-0.74912	1.2545e+01
1951.30	-0.74938	1.2517e+01
1951.50	-0.74951	1.2453e+01
1951.70	-0.74977	1.2447e+01
1951.90	-0.75003	1.2434e+01
1952.10	-0.75016	1.2394e+01
1952.30	-0.75042	1.2394e+01
1952.50	-0.75068	1.2340e+01
1952.70	-0.75081	1.2308e+01
1952.90	-0.75107	1.2263e+01
1953.10	-0.75133	1.2296e+01
1953.30	-0.75159	1.2236e+01
1953.50	-0.75159	1.2212e+01
1953.70	-0.75185	1.2223e+01
1953.90	-0.75211	1.2153e+01
1954.10	-0.75224	1.2142e+01
1954.30	-0.75237	1.2095e+01
1954.50	-0.75263	1.2101e+01
1954.70	-0.75289	1.2065e+01
1954.90	-0.75315	1.2029e+01
1955.10	-0.75328	1.2042e+01
1955.30	-0.75341	1.1976e+01
1955.50	-0.75367	1.1965e+01
1955.70	-0.75393	1.1918e+01
1955.90	-0.75406	1.1928e+01
1956.10	-0.75432	1.1864e+01
1956.30	-0.75445	1.1850e+01
1956.50	-0.75471	1.1847e+01
1956.70	-0.75484	1.1807e+01
1956.90	-0.75510	1.1803e+01
1957.10	-0.75536	1.1762e+01
1957.30	-0.75549	1.1741e+01
1957.50	-0.75575	1.1685e+01
1957.70	-0.75601	1.1683e+01
1957.90	-0.75614	1.1662e+01
1958.10	-0.75640	1.1621e+01
1958.30	-0.75653	1.1625e+01
1958.50	-0.75679	1.1559e+01
1958.70	-0.75705	1.1557e+01
1958.90	-0.75718	1.1506e+01
1959.10	-0.75744	1.1485e+01
1959.30	-0.75770	1.1480e+01
1959.50	-0.75783	1.1431e+01
1959.70	-0.75809	1.1436e+01
1959.90	-0.75835	1.1382e+01
1960.10	-0.75848	1.1376e+01
1960.30	-0.75874	1.1323e+01
1960.50	-0.75900	1.1308e+01
1960.70	-0.75913	1.1305e+01
1960.90	-0.75926	1.1280e+01
1961.10	-0.75952	1.1267e+01
1961.30	-0.75978	1.1184e+01
1961.50	-0.76004	1.1218e+01
1961.70	-0.76004	1.1154e+01
1961.90	-0.76030	1.1154e+01
1962.10	-0.76056	1.1116e+01
1962.30	-0.76082	1.1079e+01
1962.50	-0.76108	1.1096e+01
1962.70	-0.76108	1.1035e+01
1962.90	-0.76134	1.1032e+01
1963.10	-0.76160	1.0988e+01
1963.30	-0.76185	1.0973e+01
1963.50	-0.76211	1.0936e+01
1963.70	-0.76224	1.0930e+01
1963.90	-0.76250	1.0913e+01
1964.10	-0.76263	1.0857e+01
1964.30	-0.76289	1.0862e+01
1964.50	-0.76302	1.0823e+01
1964.70	-0.76315	1.0826e+01
1964.90	-0.76341	1.0768e+01
1965.10	-0.76367	1.0764e+01
1965.30	-0.76393	1.0744e+01
1965.50	-0.76406	1.0682e+01
1965.70	-0.76432	1.0695e+01
1965.90	-0.76445	1.0648e+01
1966.10	-0.76484	1.0644e+01
1966.30	-0.76497	1.0586e+01
1966.50	-0.76510	1.0587e+01
1966.70	-0.76536	1.0563e+01
1966.90	-0.76549	1.0531e+01
1967.10	-0.76575	1.0550e+01
1967.30	-0.76588	1.0476e+01
1967.50	-0.76601	1.0469e+01
1967.70	-0.76627	1.0452e+01
1967.90	-0.76653	1.0439e+01
1968.10	-0.76666	1.0416e+01
1968.30	-0.76679	1.0365e+01
1968.50	-0.76705	1.0377e+01
1968.70	-0.76731	1.0303e+01
1968.90	-0.76757	1.0316e+01
1969.10	-0.76770	1.0271e+01
1969.30	-0.76796	1.0283e+01
1969.50	-0.76796	1.0224e+01
1969.70	-0.76822	1.0207e+01
1969.90	-0.76848	1.0222e+01
1970.10	-0.76874	1.0149e+01
1970.30	-0.76887	1.0151e+01
1970.50	-0.76913	1.0102e+01
1970.70	-0.76939	1.0102e+01
1970.90	-0.76952	1.0062e+01
1971.10	-0.76965	1.0047e+01
1971.30	-0.76991	1.0053e+01
1971.50	-0.77004	9.9851e+00
1971.70	-0.77030	9.9776e+00
1971.90	-0.77056	9.9399e+00
1972.10	-0.77069	9.9456e+00
1972.30	-0.77095	9.8985e+00
1972.50	-0.77108	9.8741e+00
1972.70	-0.77134	9.8929e+00
1972.90	-0.77147	9.8477e+00
1973.10	-0.77173	9.8515e+00
1973.30	-0.77199	9.8007e+00
1973.50	-0.77212	9.7856e+00
1973.70	-0.77238	9.7461e+00
1973.90	-0.77251	9.7348e+00
1974.10	-0.77277	9.7084e+00
1974.30	-0.77290	9.6896e+00
1974.50	-0.77316	9.6896e+00
1974.70	-0.77329	9.6350e+00
1974.90	-0.77355	9.6237e+00
1975.10	-0.77381	9.5880e+00
1975.30	-0.77394	9.5880e+00
1975.50	-0.77433	9.5616e+00
1975.70	-0.77446	9.5127e+00
1975.90	-0.77459	9.5202e+00
1976.10	-0.77484	9.4807e+00
1976.30	-0.77497	9.4656e+00
1976.50	-0.77523	9.4129e+00
1976.70	-0.77549	9.4035e+00
1976.90	-0.77562	9.3809e+00
1977.10	-0.77588	9.3677e+00
1977.30	-0.77601	9.3527e+00
1977.50	-0.77614	9.2887e+00
1977.70	-0.77640	9.2906e+00
1977.90	-0.77666	9.2548e+00
1978.10	-0.77692	9.2435e+00
1978.30	-0.77718	9.2078e+00
1978.50	-0.77718	9.1965e+00
1978.70	-0.77744	9.1927e+00
1978.90	-0.77770	9.1532e+00
1979.10	-0.77796	9.1494e+00
1979.30	-0.77809	9.1024e+00
1979.50	-0.77822	9.1231e+00
1979.70	-0.77848	9.0647e+00
1979.90	-0.77874	9.0572e+00
1980.10	-0.77900	9.0685e+00
1980.30	-0.77913	9.0120e+00
1980.50	-0.77926	9.0497e+00
1980.70	-0.77952	8.9687e+00
1980.90	-0.77965	8.9668e+00
1981.10	-0.77991	8.9010e+00
1981.30	-0.78004	8.9141e+00
1981.50	-0.78030	8.8972e+00
1981.70	-0.78056	8.8483e+00
1981.90	-0.78082	8.8614e+00
1982.10	-0.78095	8.8125e+00
1982.30	-0.78121	8.8106e+00
1982.50	-0.78121	8.7541e+00
1982.70	-0.78147	8.7579e+00
1982.90	-0.78186	8.7429e+00
1983.10	-0.78199	8.6939e+00
1983.30	-0.78212	8.7165e+00
1983.50	-0.78251	8.6243e+00
1983.70	-0.78264	8.6563e+00
1983.90	-0.78277	8.6167e+00
1984.10	-0.78303	8.5866e+00
1984.30	-0.78329	8.5528e+00
1984.50	-0.78342	8.5433e+00
1984.70	-0.78368	8.5622e+00
1984.90	-0.78381	8.4888e+00
1985.10	-0.78407	8.4925e+00
1985.30	-0.78420	8.4530e+00
1985.50	-0.78446	8.4417e+00
1985.70	-0.78472	8.4210e+00
1985.90	-0.78472	8.3928e+00
1986.10	-0.78498	8.4078e+00
1986.30	-0.78524	8.3344e+00
1986.50	-0.78550	8.3325e+00
1986.70	-0.78563	8.2930e+00
1986.90	-0.78563	8.3043e+00
1987.10	-0.78602	8.2610e+00
1987.30	-0.78615	8.2441e+00
1987.50	-0.78654	8.2309e+00
1987.70	-0.78667	8.1914e+00
1987.90	-0.78680	8.1876e+00
1988.10	-0.78719	8.1293e+00
1988.30	-0.78732	8.1349e+00
1988.50	-0.78732	8.1067e+00
1988.70	-0.78757	8.0841e+00
1988.90	-0.78783	8.0897e+00
1989.10	-0.78796	8.0333e+00
1989.30	-0.78835	8.0276e+00
1989.50	-0.78861	7.9919e+00
1989.70	-0.78861	7.9881e+00
1989.90	-0.78887	7.9486e+00
1990.10	-0.78913	7.9410e+00
1990.30	-0.78939	7.9260e+00
1990.50	-0.78939	7.9072e+00
1990.70	-0.78978	7.9128e+00
1990.90	-0.79004	7.8450e+00
1991.10	-0.79004	7.8507e+00
1991.30	-0.79030	7.7999e+00
1991.50	-0.79043	7.8036e+00
1991.70	-0.79069	7.7547e+00
1991.90	-0.79095	7.7302e+00
1992.10	-0.79108	7.7491e+00
1992.30	-0.79134	7.7001e+00
1992.50	-0.79147	7.6907e+00
1992.70	-0.79173	7.6512e+00
1992.90	-0.79186	7.6324e+00
1993.10	-0.79212	7.6116e+00
1993.30	-0.79238	7.5891e+00
1993.50	-0.79251	7.5947e+00
1993.70	-0.79264	7.5345e+00
1993.90	-0.79290	7.5288e+00
1994.10	-0.79303	7.5044e+00
1994.30	-0.79329	7.4874e+00
1994.50	-0.79355	7.4423e+00
1994.70	-0.79368	7.4498e+00
1994.90	-0.79381	7.4517e+00
1995.10	-0.79394	7.3914e+00
1995.30	-0.79420	7.3914e+00
1995.50	-0.79433	7.3463e+00
1995.70	-0.79459	7.3481e+00
1995.90	-0.79472	7.2992e+00
1996.10	-0.79485	7.2973e+00
1996.30	-0.79498	7.2841e+00
1996.50	-0.79524	7.2484e+00
1996.70	-0.79550	7.2616e+00
1996.90	-0.79563	7.2183e+00
1997.10	-0.79576	7.2126e+00
1997.30	-0.79602	7.1693e+00
1997.50	-0.79615	7.1618e+00
1997.70	-0.79641	7.1279e+00
1997.90	-0.79654	7.1035e+00
1998.10	-0.79667	7.1242e+00
1998.30	-0.79693	7.0715e+00
1998.50	-0.79719	7.0602e+00
1998.70	-0.79732	7.0169e+00
1998.90	-0.79745	7.0112e+00
1999.10	-0.79771	6.9849e+00
1999.30	-0.79797	6.9792e+00
1999.50	-0.79810	6.9773e+00
1999.70	-0.79823	6.9115e+00
1999.90	-0.79849	6.9228e+00
2000.10	-0.79875	6.8719e+00
2000.30	-0.79888	6.8757e+00
2000.50	-0.79914	6.8268e+00
2000.70	-0.79927	6.8098e+00
2000.90	-0.79966	6.8192e+00
2001.10	-0.79966	6.7797e+00
2001.30	-0.79992	6.7797e+00
2001.50	-0.80005	6.7421e+00
2001.70	-0.80030	6.7270e+00
2001.90	-0.80056	6.6856e+00
2002.10	-0.80082	6.6724e+00
2002.30	-0.80095	6.6649e+00
2002.50	-0.80121	6.6009e+00
2002.70	-0.80134	6.6197e+00
2002.90	-0.80160	6.5858e+00
2003.10	-0.80186	6.5746e+00
2003.30	-0.80199	6.5106e+00
2003.50	-0.80225	6.5200e+00
2003.70	-0.80238	6.5124e+00
2003.90	-0.80264	6.4861e+00
2004.10	-0.80290	6.4955e+00
2004.30	-0.80303	6.4522e+00
2004.50	-0.80316	6.4296e+00
2004.70	-0.80355	6.3976e+00
2004.90	-0.80368	6.3920e+00
